Timestamp,Activity,Details
Fri May 31 17:22:55.341 2019,MouseMove,
Fri May 31 17:22:55.347 2019,MouseMove,
Fri May 31 17:22:55.639 2019,MouseClick,Left
Fri May 31 17:22:56.192 2019,MouseMove,
Fri May 31 17:22:56.199 2019,MouseMove,
Fri May 31 17:22:56.209 2019,MouseMove,
Fri May 31 17:22:56.245 2019,MouseMove,
Fri May 31 17:22:56.255 2019,MouseMove,
Fri May 31 17:22:56.269 2019,MouseMove,
Fri May 31 17:22:56.279 2019,MouseMove,
Fri May 31 17:22:56.285 2019,MouseMove,
Fri May 31 17:22:56.299 2019,MouseMove,
Fri May 31 17:22:56.309 2019,MouseMove,
Fri May 31 17:22:56.320 2019,MouseMove,
Fri May 31 17:22:56.324 2019,MouseMove,
Fri May 31 17:22:56.335 2019,MouseMove,
Fri May 31 17:22:56.350 2019,MouseMove,
Fri May 31 17:22:56.360 2019,MouseMove,
Fri May 31 17:22:56.365 2019,MouseMove,
Fri May 31 17:22:56.375 2019,MouseMove,
Fri May 31 17:22:56.380 2019,MouseMove,
Fri May 31 17:22:56.394 2019,MouseMove,
Fri May 31 17:22:56.415 2019,MouseMove,
Fri May 31 17:22:56.617 2019,MouseMove,
Fri May 31 17:22:56.632 2019,MouseMove,
Fri May 31 17:22:56.642 2019,MouseMove,
Fri May 31 17:22:56.658 2019,MouseMove,
Fri May 31 17:22:56.672 2019,MouseMove,
Fri May 31 17:22:57.041 2019,MouseClick,Left
Fri May 31 17:22:58.508 2019,MouseMove,
Fri May 31 17:22:58.529 2019,MouseMove,
Fri May 31 17:22:58.535 2019,MouseMove,
Fri May 31 17:22:58.544 2019,MouseMove,
Fri May 31 17:22:58.549 2019,MouseMove,
Fri May 31 17:22:58.559 2019,MouseMove,
Fri May 31 17:22:58.569 2019,MouseMove,
Fri May 31 17:22:58.574 2019,MouseMove,
Fri May 31 17:22:58.584 2019,MouseMove,
Fri May 31 17:22:58.589 2019,MouseMove,
Fri May 31 17:22:58.598 2019,MouseMove,
Fri May 31 17:22:58.608 2019,MouseMove,
Fri May 31 17:22:58.614 2019,MouseMove,
Fri May 31 17:22:58.625 2019,MouseMove,
Fri May 31 17:22:58.631 2019,MouseMove,
Fri May 31 17:22:58.640 2019,MouseMove,
Fri May 31 17:22:58.644 2019,MouseMove,
Fri May 31 17:22:58.655 2019,MouseMove,
Fri May 31 17:22:58.665 2019,MouseMove,
Fri May 31 17:22:58.671 2019,MouseMove,
Fri May 31 17:22:58.681 2019,MouseMove,
Fri May 31 17:22:58.685 2019,MouseMove,
Fri May 31 17:22:58.695 2019,MouseMove,
Fri May 31 17:22:58.700 2019,MouseMove,
Fri May 31 17:22:58.711 2019,MouseMove,
Fri May 31 17:22:58.717 2019,MouseMove,
Fri May 31 17:22:58.726 2019,MouseMove,
Fri May 31 17:22:58.736 2019,MouseMove,
Fri May 31 17:22:58.742 2019,MouseMove,
Fri May 31 17:22:58.753 2019,MouseMove,
Fri May 31 17:22:58.756 2019,MouseMove,
Fri May 31 17:22:58.767 2019,MouseMove,
Fri May 31 17:22:58.776 2019,MouseMove,
Fri May 31 17:22:58.782 2019,MouseMove,
Fri May 31 17:22:58.792 2019,MouseMove,
Fri May 31 17:22:58.806 2019,MouseMove,
Fri May 31 17:22:58.816 2019,MouseMove,
Fri May 31 17:22:58.822 2019,MouseMove,
Fri May 31 17:22:58.833 2019,MouseMove,
Fri May 31 17:22:58.836 2019,MouseMove,
Fri May 31 17:22:58.846 2019,MouseMove,
Fri May 31 17:22:58.858 2019,MouseMove,
Fri May 31 17:22:58.863 2019,MouseMove,
Fri May 31 17:22:58.873 2019,MouseMove,
Fri May 31 17:22:58.878 2019,MouseMove,
Fri May 31 17:22:58.889 2019,MouseMove,
Fri May 31 17:22:58.892 2019,MouseMove,
Fri May 31 17:22:58.903 2019,MouseMove,
Fri May 31 17:22:58.913 2019,MouseMove,
Fri May 31 17:22:58.919 2019,MouseMove,
Fri May 31 17:22:58.928 2019,MouseMove,
Fri May 31 17:22:58.932 2019,MouseMove,
Fri May 31 17:22:58.942 2019,MouseMove,
Fri May 31 17:22:58.953 2019,MouseMove,
Fri May 31 17:22:58.959 2019,MouseMove,
Fri May 31 17:22:58.969 2019,MouseMove,
Fri May 31 17:22:58.975 2019,MouseMove,
Fri May 31 17:22:59.003 2019,MouseMove,
Fri May 31 17:22:59.008 2019,MouseMove,
Fri May 31 17:22:59.018 2019,MouseMove,
Fri May 31 17:22:59.022 2019,MouseMove,
Fri May 31 17:22:59.033 2019,MouseMove,
Fri May 31 17:22:59.049 2019,MouseMove,
Fri May 31 17:22:59.069 2019,MouseMove,
Fri May 31 17:22:59.265 2019,MouseMove,
Fri May 31 17:22:59.270 2019,MouseMove,
Fri May 31 17:22:59.281 2019,MouseMove,
Fri May 31 17:22:59.285 2019,MouseMove,
Fri May 31 17:22:59.304 2019,MouseMove,
Fri May 31 17:22:59.311 2019,MouseMove,
Fri May 31 17:22:59.321 2019,MouseMove,
Fri May 31 17:22:59.341 2019,MouseMove,
Fri May 31 17:22:59.387 2019,MouseMove,
Fri May 31 17:22:59.633 2019,MouseClick,Left
Fri May 31 17:22:59.865 2019,MouseMove,
Fri May 31 17:22:59.875 2019,MouseMove,
Fri May 31 17:22:59.880 2019,MouseMove,
Fri May 31 17:22:59.900 2019,MouseMove,
Fri May 31 17:22:59.906 2019,MouseMove,
Fri May 31 17:22:59.917 2019,MouseMove,
Fri May 31 17:22:59.921 2019,MouseMove,
Fri May 31 17:22:59.931 2019,MouseMove,
Fri May 31 17:22:59.941 2019,MouseMove,
Fri May 31 17:22:59.946 2019,MouseMove,
Fri May 31 17:22:59.957 2019,MouseMove,
Fri May 31 17:22:59.962 2019,MouseMove,
Fri May 31 17:22:59.969 2019,MouseMove,
Fri May 31 17:22:59.978 2019,MouseMove,
Fri May 31 17:22:59.989 2019,MouseMove,
Fri May 31 17:23:00.000 2019,MouseMove,
Fri May 31 17:23:00.013 2019,MouseMove,
Fri May 31 17:23:00.016 2019,MouseMove,
Fri May 31 17:23:00.026 2019,MouseMove,
Fri May 31 17:23:00.036 2019,MouseMove,
Fri May 31 17:23:00.042 2019,MouseMove,
Fri May 31 17:23:00.052 2019,MouseMove,
Fri May 31 17:23:00.056 2019,MouseMove,
Fri May 31 17:23:00.067 2019,MouseMove,
Fri May 31 17:23:00.073 2019,MouseMove,
Fri May 31 17:23:00.082 2019,MouseMove,
Fri May 31 17:23:00.092 2019,MouseMove,
Fri May 31 17:23:00.096 2019,MouseMove,
Fri May 31 17:23:00.106 2019,MouseMove,
Fri May 31 17:23:00.113 2019,MouseMove,
Fri May 31 17:23:00.122 2019,MouseMove,
Fri May 31 17:23:00.133 2019,MouseMove,
Fri May 31 17:23:00.139 2019,MouseMove,
Fri May 31 17:23:00.149 2019,MouseMove,
Fri May 31 17:23:00.153 2019,MouseMove,
Fri May 31 17:23:00.163 2019,MouseMove,
Fri May 31 17:23:00.169 2019,MouseMove,
Fri May 31 17:23:00.179 2019,MouseMove,
Fri May 31 17:23:00.188 2019,MouseMove,
Fri May 31 17:23:00.192 2019,MouseMove,
Fri May 31 17:23:00.202 2019,MouseMove,
Fri May 31 17:23:00.208 2019,MouseMove,
Fri May 31 17:23:00.219 2019,MouseMove,
Fri May 31 17:23:00.228 2019,MouseMove,
Fri May 31 17:23:00.234 2019,MouseMove,
Fri May 31 17:23:00.249 2019,MouseMove,
Fri May 31 17:23:00.282 2019,MouseMove,
Fri May 31 17:23:00.297 2019,MouseMove,
Fri May 31 17:23:00.307 2019,MouseMove,
Fri May 31 17:23:00.323 2019,MouseMove,
Fri May 31 17:23:00.343 2019,MouseMove,
Fri May 31 17:23:00.362 2019,MouseMove,
Fri May 31 17:23:00.369 2019,MouseMove,
Fri May 31 17:23:00.382 2019,MouseMove,
Fri May 31 17:23:00.393 2019,MouseMove,
Fri May 31 17:23:00.408 2019,MouseMove,
Fri May 31 17:23:00.419 2019,MouseMove,
Fri May 31 17:23:00.422 2019,MouseMove,
Fri May 31 17:23:00.433 2019,MouseMove,
Fri May 31 17:23:00.448 2019,MouseMove,
Fri May 31 17:23:00.474 2019,MouseMove,
Fri May 31 17:23:00.703 2019,MouseClick,Left
Fri May 31 17:23:00.865 2019,MouseMove,
Fri May 31 17:23:00.869 2019,MouseMove,
Fri May 31 17:23:00.889 2019,MouseMove,
Fri May 31 17:23:00.930 2019,MouseMove,
Fri May 31 17:23:00.935 2019,MouseMove,
Fri May 31 17:23:00.944 2019,MouseMove,
Fri May 31 17:23:00.961 2019,MouseMove,
Fri May 31 17:23:00.965 2019,MouseMove,
Fri May 31 17:23:00.975 2019,MouseMove,
Fri May 31 17:23:00.985 2019,MouseMove,
Fri May 31 17:23:00.991 2019,MouseMove,
Fri May 31 17:23:01.001 2019,MouseMove,
Fri May 31 17:23:01.020 2019,MouseMove,
Fri May 31 17:23:01.024 2019,MouseMove,
Fri May 31 17:23:01.034 2019,MouseMove,
Fri May 31 17:23:01.041 2019,MouseMove,
Fri May 31 17:23:01.051 2019,MouseMove,
Fri May 31 17:23:01.057 2019,MouseMove,
Fri May 31 17:23:01.066 2019,MouseMove,
Fri May 31 17:23:01.076 2019,MouseMove,
Fri May 31 17:23:01.080 2019,MouseMove,
Fri May 31 17:23:01.475 2019,MouseMove,
Fri May 31 17:23:01.484 2019,MouseMove,
Fri May 31 17:23:01.489 2019,MouseMove,
Fri May 31 17:23:01.515 2019,MouseMove,
Fri May 31 17:23:01.520 2019,MouseMove,
Fri May 31 17:23:01.526 2019,MouseMove,
Fri May 31 17:23:01.546 2019,MouseMove,
Fri May 31 17:23:01.557 2019,MouseMove,
Fri May 31 17:23:01.561 2019,MouseMove,
Fri May 31 17:23:01.570 2019,MouseMove,
Fri May 31 17:23:01.617 2019,MouseMove,
Fri May 31 17:23:01.627 2019,MouseMove,
Fri May 31 17:23:01.633 2019,MouseMove,
Fri May 31 17:23:02.892 2019,MouseMove,
Fri May 31 17:23:02.896 2019,MouseMove,
Fri May 31 17:23:02.907 2019,MouseMove,
Fri May 31 17:23:02.912 2019,MouseMove,
Fri May 31 17:23:02.922 2019,MouseMove,
Fri May 31 17:23:02.932 2019,MouseMove,
Fri May 31 17:23:02.937 2019,MouseMove,
Fri May 31 17:23:02.947 2019,MouseMove,
Fri May 31 17:23:02.952 2019,MouseMove,
Fri May 31 17:23:02.962 2019,MouseMove,
Fri May 31 17:23:02.973 2019,MouseMove,
Fri May 31 17:23:02.976 2019,MouseMove,
Fri May 31 17:23:02.987 2019,MouseMove,
Fri May 31 17:23:02.992 2019,MouseMove,
Fri May 31 17:23:03.002 2019,MouseMove,
Fri May 31 17:23:03.013 2019,MouseMove,
Fri May 31 17:23:03.023 2019,MouseMove,
Fri May 31 17:23:03.033 2019,MouseMove,
Fri May 31 17:23:03.039 2019,MouseMove,
Fri May 31 17:23:03.049 2019,MouseMove,
Fri May 31 17:23:04.875 2019,MouseMove,
Fri May 31 17:23:04.879 2019,MouseMove,
Fri May 31 17:23:04.888 2019,MouseMove,
Fri May 31 17:23:04.898 2019,MouseMove,
Fri May 31 17:23:04.915 2019,MouseMove,
Fri May 31 17:23:04.919 2019,MouseMove,
Fri May 31 17:23:04.928 2019,MouseMove,
Fri May 31 17:23:04.939 2019,MouseMove,
Fri May 31 17:23:04.945 2019,MouseMove,
Fri May 31 17:23:04.958 2019,MouseMove,
Fri May 31 17:23:04.969 2019,MouseMove,
Fri May 31 17:23:04.981 2019,MouseMove,
Fri May 31 17:23:04.984 2019,MouseMove,
Fri May 31 17:23:04.995 2019,MouseMove,
Fri May 31 17:23:05.001 2019,MouseMove,
Fri May 31 17:23:05.011 2019,MouseMove,
Fri May 31 17:23:05.014 2019,MouseMove,
Fri May 31 17:23:05.031 2019,MouseMove,
Fri May 31 17:23:05.041 2019,MouseMove,
Fri May 31 17:23:05.045 2019,MouseMove,
Fri May 31 17:23:05.054 2019,MouseMove,
Fri May 31 17:23:05.061 2019,MouseMove,
Fri May 31 17:23:05.070 2019,MouseMove,
Fri May 31 17:23:05.080 2019,MouseMove,
Fri May 31 17:23:05.084 2019,MouseMove,
Fri May 31 17:23:05.096 2019,MouseMove,
Fri May 31 17:23:05.100 2019,MouseMove,
Fri May 31 17:23:05.111 2019,MouseMove,
Fri May 31 17:23:05.121 2019,MouseMove,
Fri May 31 17:23:05.126 2019,MouseMove,
Fri May 31 17:23:05.137 2019,MouseMove,
Fri May 31 17:23:05.141 2019,MouseMove,
Fri May 31 17:23:05.150 2019,MouseMove,
Fri May 31 17:23:05.160 2019,MouseMove,
Fri May 31 17:23:05.167 2019,MouseMove,
Fri May 31 17:23:05.176 2019,MouseMove,
Fri May 31 17:23:05.181 2019,MouseMove,
Fri May 31 17:23:05.191 2019,MouseMove,
Fri May 31 17:23:05.204 2019,MouseMove,
Fri May 31 17:23:05.207 2019,MouseMove,
Fri May 31 17:23:05.217 2019,MouseMove,
Fri May 31 17:23:05.223 2019,MouseMove,
Fri May 31 17:23:05.232 2019,MouseMove,
Fri May 31 17:23:05.237 2019,MouseMove,
Fri May 31 17:23:05.247 2019,MouseMove,
Fri May 31 17:23:05.253 2019,MouseMove,
Fri May 31 17:23:05.263 2019,MouseMove,
Fri May 31 17:23:05.273 2019,MouseMove,
Fri May 31 17:23:05.287 2019,MouseMove,
Fri May 31 17:23:05.306 2019,MouseMove,
Fri May 31 17:23:05.319 2019,MouseMove,
Fri May 31 17:23:05.368 2019,MouseMove,
Fri May 31 17:23:05.393 2019,MouseMove,
Fri May 31 17:23:05.418 2019,MouseMove,
Fri May 31 17:23:05.429 2019,MouseMove,
Fri May 31 17:23:05.445 2019,MouseMove,
Fri May 31 17:23:05.464 2019,MouseMove,
Fri May 31 17:23:05.469 2019,MouseMove,
Fri May 31 17:23:05.485 2019,MouseMove,
Fri May 31 17:23:05.495 2019,MouseMove,
Fri May 31 17:23:05.504 2019,MouseMove,
Fri May 31 17:23:05.508 2019,MouseMove,
Fri May 31 17:23:05.519 2019,MouseMove,
Fri May 31 17:23:05.524 2019,MouseMove,
Fri May 31 17:23:05.539 2019,MouseMove,
Fri May 31 17:23:05.545 2019,MouseMove,
Fri May 31 17:23:10.582 2019,MouseMove,
Fri May 31 17:23:10.593 2019,MouseMove,
Fri May 31 17:23:10.598 2019,MouseMove,
Fri May 31 17:23:10.609 2019,MouseMove,
Fri May 31 17:23:10.613 2019,MouseMove,
Fri May 31 17:23:10.625 2019,MouseMove,
Fri May 31 17:23:10.634 2019,MouseMove,
Fri May 31 17:23:10.639 2019,MouseMove,
Fri May 31 17:23:10.649 2019,MouseMove,
Fri May 31 17:23:10.654 2019,MouseMove,
Fri May 31 17:23:10.685 2019,MouseMove,
Fri May 31 17:23:10.688 2019,MouseMove,
Fri May 31 17:23:10.695 2019,MouseMove,
Fri May 31 17:23:10.698 2019,MouseMove,
Fri May 31 17:23:10.705 2019,MouseMove,
Fri May 31 17:23:10.709 2019,MouseMove,
Fri May 31 17:23:10.715 2019,MouseMove,
Fri May 31 17:23:10.719 2019,MouseMove,
Fri May 31 17:23:10.728 2019,MouseMove,
Fri May 31 17:23:10.734 2019,MouseMove,
Fri May 31 17:23:10.745 2019,MouseMove,
Fri May 31 17:23:10.751 2019,MouseMove,
Fri May 31 17:23:10.761 2019,MouseMove,
Fri May 31 17:23:10.770 2019,MouseMove,
Fri May 31 17:23:10.775 2019,MouseMove,
Fri May 31 17:23:10.784 2019,MouseMove,
Fri May 31 17:23:10.790 2019,MouseMove,
Fri May 31 17:23:10.800 2019,MouseMove,
Fri May 31 17:23:10.811 2019,MouseMove,
Fri May 31 17:23:10.815 2019,MouseMove,
Fri May 31 17:23:10.824 2019,MouseMove,
Fri May 31 17:23:10.831 2019,MouseMove,
Fri May 31 17:23:10.857 2019,MouseMove,
Fri May 31 17:23:10.861 2019,MouseMove,
Fri May 31 17:23:10.870 2019,MouseMove,
Fri May 31 17:23:10.897 2019,MouseMove,
Fri May 31 17:23:10.901 2019,MouseMove,
Fri May 31 17:23:10.957 2019,MouseMove,
Fri May 31 17:23:10.976 2019,MouseMove,
Fri May 31 17:23:10.986 2019,MouseMove,
Fri May 31 17:23:10.992 2019,MouseMove,
Fri May 31 17:23:11.013 2019,MouseMove,
Fri May 31 17:23:11.017 2019,MouseMove,
Fri May 31 17:23:11.026 2019,MouseMove,
Fri May 31 17:23:11.036 2019,MouseMove,
Fri May 31 17:23:11.043 2019,MouseMove,
Fri May 31 17:23:11.062 2019,MouseMove,
Fri May 31 17:23:11.066 2019,MouseMove,
Fri May 31 17:23:11.076 2019,MouseMove,
Fri May 31 17:23:11.083 2019,MouseMove,
Fri May 31 17:23:11.093 2019,MouseMove,
Fri May 31 17:23:11.103 2019,MouseMove,
Fri May 31 17:23:11.109 2019,MouseMove,
Fri May 31 17:23:11.128 2019,MouseMove,
Fri May 31 17:23:11.295 2019,MouseClick,Left
Fri May 31 17:23:11.325 2019,MouseMove,
Fri May 31 17:23:11.331 2019,MouseMove,
Fri May 31 17:23:11.341 2019,MouseMove,
Fri May 31 17:23:11.350 2019,MouseMove,
Fri May 31 17:23:11.355 2019,MouseMove,
Fri May 31 17:23:11.365 2019,MouseMove,
Fri May 31 17:23:11.370 2019,MouseMove,
Fri May 31 17:23:11.380 2019,MouseMove,
Fri May 31 17:23:13.144 2019,KeyPress,
Fri May 31 17:23:13.385 2019,KeyPress,
Fri May 31 17:23:13.448 2019,KeyPress,
Fri May 31 17:23:13.544 2019,KeyPress,
Fri May 31 17:23:13.801 2019,KeyPress,
Fri May 31 17:23:13.865 2019,KeyPress,
Fri May 31 17:23:14.072 2019,KeyPress,
Fri May 31 17:23:14.185 2019,KeyPress,
Fri May 31 17:23:14.409 2019,KeyPress,
Fri May 31 17:23:14.473 2019,KeyPress,
Fri May 31 17:23:15.064 2019,KeyPress,
Fri May 31 17:23:15.161 2019,KeyPress,
Fri May 31 17:23:15.401 2019,KeyPress,
Fri May 31 17:23:15.658 2019,KeyPress,
Fri May 31 17:23:15.817 2019,KeyPress,
Fri May 31 17:23:15.930 2019,KeyPress,
Fri May 31 17:23:48.585 2019,KeyPress,
Fri May 31 17:23:51.880 2019,KeyPress,
Fri May 31 17:23:54.585 2019,KeyPress,
Fri May 31 17:23:56.776 2019,KeyPress,
Fri May 31 17:23:57.305 2019,KeyPress,
Fri May 31 17:23:57.416 2019,KeyPress,
Fri May 31 17:23:57.641 2019,KeyPress,
Fri May 31 17:23:57.864 2019,KeyPress,
Fri May 31 17:23:57.993 2019,KeyPress,
Fri May 31 17:23:58.072 2019,KeyPress,
Fri May 31 17:23:58.329 2019,KeyPress,
Fri May 31 17:23:58.504 2019,KeyPress,
Fri May 31 17:23:58.585 2019,KeyPress,
Fri May 31 17:23:58.680 2019,KeyPress,
Fri May 31 17:23:58.840 2019,KeyPress,
Fri May 31 17:23:58.936 2019,KeyPress,
Fri May 31 17:23:59.193 2019,KeyPress,
Fri May 31 17:24:00.584 2019,KeyPress,
Fri May 31 17:24:01.113 2019,KeyPress,
Fri May 31 17:24:01.209 2019,KeyPress,
Fri May 31 17:24:01.305 2019,KeyPress,
Fri May 31 17:24:01.545 2019,KeyPress,
Fri May 31 17:24:01.592 2019,KeyPress,
Fri May 31 17:24:01.753 2019,KeyPress,
Fri May 31 17:24:02.009 2019,KeyPress,
Fri May 31 17:24:02.297 2019,KeyPress,
Fri May 31 17:24:02.361 2019,KeyPress,
Fri May 31 17:24:02.904 2019,KeyPress,
Fri May 31 17:24:03.241 2019,KeyPress,
Fri May 31 17:24:03.336 2019,KeyPress,
Fri May 31 17:24:03.497 2019,KeyPress,
Fri May 31 17:24:03.752 2019,KeyPress,
Fri May 31 17:24:04.009 2019,KeyPress,
Fri May 31 17:24:04.200 2019,KeyPress,
Fri May 31 17:24:04.249 2019,KeyPress,
Fri May 31 17:24:04.425 2019,KeyPress,
Fri May 31 17:24:04.521 2019,KeyPress,
Fri May 31 17:24:04.713 2019,KeyPress,
Fri May 31 17:24:04.777 2019,KeyPress,
Fri May 31 17:24:04.888 2019,KeyPress,
Fri May 31 17:24:04.968 2019,KeyPress,
Fri May 31 17:24:05.160 2019,KeyPress,
Fri May 31 17:24:05.369 2019,KeyPress,
Fri May 31 17:24:05.465 2019,KeyPress,
Fri May 31 17:24:05.529 2019,KeyPress,
Fri May 31 17:24:05.801 2019,KeyPress,
Fri May 31 17:24:05.865 2019,KeyPress,
Fri May 31 17:24:06.792 2019,KeyPress,
Fri May 31 17:24:07.560 2019,KeyPress,
Fri May 31 17:24:07.640 2019,KeyPress,
Fri May 31 17:24:08.233 2019,KeyPress,
Fri May 31 17:24:10.808 2019,KeyPress,
Fri May 31 17:24:10.905 2019,KeyPress,
Fri May 31 17:24:11.176 2019,KeyPress,
Fri May 31 17:24:11.273 2019,KeyPress,
Fri May 31 17:24:11.304 2019,KeyPress,
Fri May 31 17:24:11.576 2019,KeyPress,
Fri May 31 17:24:11.753 2019,KeyPress,
Fri May 31 17:24:11.832 2019,KeyPress,
Fri May 31 17:24:12.008 2019,KeyPress,
Fri May 31 17:24:12.248 2019,KeyPress,
Fri May 31 17:24:12.456 2019,KeyPress,
Fri May 31 17:24:12.537 2019,KeyPress,
Fri May 31 17:24:12.633 2019,KeyPress,
Fri May 31 17:24:12.921 2019,KeyPress,
Fri May 31 17:24:13.801 2019,KeyPress,
Fri May 31 17:24:18.921 2019,KeyPress,
Fri May 31 17:24:21.018 2019,MouseMove,
Fri May 31 17:24:21.028 2019,MouseMove,
Fri May 31 17:24:21.034 2019,MouseMove,
Fri May 31 17:24:21.044 2019,MouseMove,
Fri May 31 17:24:21.048 2019,MouseMove,
Fri May 31 17:24:21.058 2019,MouseMove,
Fri May 31 17:24:21.069 2019,MouseMove,
Fri May 31 17:24:21.074 2019,MouseMove,
Fri May 31 17:24:21.084 2019,MouseMove,
Fri May 31 17:24:21.088 2019,MouseMove,
Fri May 31 17:24:21.098 2019,MouseMove,
Fri May 31 17:24:21.108 2019,MouseMove,
Fri May 31 17:24:21.114 2019,MouseMove,
Fri May 31 17:24:21.124 2019,MouseMove,
Fri May 31 17:24:21.280 2019,MouseMove,
Fri May 31 17:24:21.286 2019,MouseMove,
Fri May 31 17:24:21.297 2019,MouseMove,
Fri May 31 17:24:21.301 2019,MouseMove,
Fri May 31 17:24:21.311 2019,MouseMove,
Fri May 31 17:24:21.320 2019,MouseMove,
Fri May 31 17:24:21.327 2019,MouseMove,
Fri May 31 17:24:21.336 2019,MouseMove,
Fri May 31 17:24:21.340 2019,MouseMove,
Fri May 31 17:24:21.396 2019,MouseMove,
Fri May 31 17:24:21.406 2019,MouseMove,
Fri May 31 17:24:21.422 2019,MouseMove,
Fri May 31 17:24:21.426 2019,MouseMove,
Fri May 31 17:24:21.436 2019,MouseMove,
Fri May 31 17:24:21.442 2019,MouseMove,
Fri May 31 17:24:21.452 2019,MouseMove,
Fri May 31 17:24:21.457 2019,MouseMove,
Fri May 31 17:24:21.466 2019,MouseMove,
Fri May 31 17:24:21.476 2019,MouseMove,
Fri May 31 17:24:21.482 2019,MouseMove,
Fri May 31 17:24:21.492 2019,MouseMove,
Fri May 31 17:24:21.708 2019,MouseMove,
Fri May 31 17:24:21.714 2019,MouseMove,
Fri May 31 17:24:21.724 2019,MouseMove,
Fri May 31 17:24:21.730 2019,MouseMove,
Fri May 31 17:24:21.860 2019,MouseMove,
Fri May 31 17:24:21.870 2019,MouseMove,
Fri May 31 17:24:21.876 2019,MouseMove,
Fri May 31 17:24:21.887 2019,MouseMove,
Fri May 31 17:24:22.047 2019,MouseClick,Left
Fri May 31 17:24:22.122 2019,MouseMove,
Fri May 31 17:24:22.132 2019,MouseMove,
Fri May 31 17:24:22.888 2019,KeyPress,
Fri May 31 17:24:23.176 2019,KeyPress,
Fri May 31 17:24:23.337 2019,KeyPress,
Fri May 31 17:24:23.417 2019,KeyPress,
Fri May 31 17:24:23.528 2019,KeyPress,
Fri May 31 17:24:23.800 2019,KeyPress,
Fri May 31 17:24:23.897 2019,KeyPress,
Fri May 31 17:24:24.120 2019,KeyPress,
Fri May 31 17:24:24.296 2019,KeyPress,
Fri May 31 17:24:24.473 2019,KeyPress,
Fri May 31 17:24:24.568 2019,KeyPress,
Fri May 31 17:24:24.760 2019,KeyPress,
Fri May 31 17:24:24.840 2019,KeyPress,
Fri May 31 17:24:24.905 2019,KeyPress,
Fri May 31 17:24:24.985 2019,KeyPress,
Fri May 31 17:24:26.217 2019,KeyPress,
Fri May 31 17:24:26.313 2019,KeyPress,
Fri May 31 17:24:26.584 2019,KeyPress,
Fri May 31 17:24:27.161 2019,KeyPress,
Fri May 31 17:24:27.257 2019,KeyPress,
Fri May 31 17:24:27.368 2019,KeyPress,
Fri May 31 17:24:27.609 2019,KeyPress,
Fri May 31 17:24:27.689 2019,KeyPress,
Fri May 31 17:24:27.977 2019,KeyPress,
Fri May 31 17:24:28.025 2019,KeyPress,
Fri May 31 17:24:28.744 2019,KeyPress,
Fri May 31 17:24:29.048 2019,KeyPress,
Fri May 31 17:24:29.146 2019,KeyPress,
Fri May 31 17:24:29.192 2019,KeyPress,
Fri May 31 17:24:29.449 2019,KeyPress,
Fri May 31 17:24:29.609 2019,KeyPress,
Fri May 31 17:24:29.688 2019,KeyPress,
Fri May 31 17:24:29.848 2019,KeyPress,
Fri May 31 17:24:29.945 2019,KeyPress,
Fri May 31 17:24:30.169 2019,KeyPress,
Fri May 31 17:24:30.984 2019,MouseMove,
Fri May 31 17:24:31.000 2019,MouseMove,
Fri May 31 17:24:31.004 2019,MouseMove,
Fri May 31 17:24:31.016 2019,MouseMove,
Fri May 31 17:24:31.020 2019,MouseMove,
Fri May 31 17:24:31.030 2019,MouseMove,
Fri May 31 17:24:31.041 2019,MouseMove,
Fri May 31 17:24:31.047 2019,MouseMove,
Fri May 31 17:24:31.056 2019,MouseMove,
Fri May 31 17:24:31.063 2019,MouseMove,
Fri May 31 17:24:31.072 2019,MouseMove,
Fri May 31 17:24:31.078 2019,MouseMove,
Fri May 31 17:24:31.088 2019,MouseMove,
Fri May 31 17:24:31.092 2019,MouseMove,
Fri May 31 17:24:31.102 2019,MouseMove,
Fri May 31 17:24:31.112 2019,MouseMove,
Fri May 31 17:24:31.118 2019,MouseMove,
Fri May 31 17:24:31.128 2019,MouseMove,
Fri May 31 17:24:31.132 2019,MouseMove,
Fri May 31 17:24:31.143 2019,MouseMove,
Fri May 31 17:24:31.151 2019,MouseMove,
Fri May 31 17:24:31.158 2019,MouseMove,
Fri May 31 17:24:31.168 2019,MouseMove,
Fri May 31 17:24:31.948 2019,MouseMove,
Fri May 31 17:24:34.338 2019,MouseClick,Left
Fri May 31 17:24:35.634 2019,MouseMove,
Fri May 31 17:24:35.644 2019,MouseMove,
Fri May 31 17:24:35.650 2019,MouseMove,
Fri May 31 17:24:35.660 2019,MouseMove,
Fri May 31 17:24:35.665 2019,MouseMove,
Fri May 31 17:24:35.674 2019,MouseMove,
Fri May 31 17:24:35.684 2019,MouseMove,
Fri May 31 17:24:35.690 2019,MouseMove,
Fri May 31 17:24:35.701 2019,MouseMove,
Fri May 31 17:24:35.706 2019,MouseMove,
Fri May 31 17:24:35.717 2019,MouseMove,
Fri May 31 17:24:35.722 2019,MouseMove,
Fri May 31 17:24:35.732 2019,MouseMove,
Fri May 31 17:24:35.736 2019,MouseMove,
Fri May 31 17:24:35.746 2019,MouseMove,
Fri May 31 17:24:35.756 2019,MouseMove,
Fri May 31 17:24:35.762 2019,MouseMove,
Fri May 31 17:24:35.771 2019,MouseMove,
Fri May 31 17:24:35.775 2019,MouseMove,
Fri May 31 17:24:35.786 2019,MouseMove,
Fri May 31 17:24:35.796 2019,MouseMove,
